//Key	Language	Translation	creation date yyyymmdd
L_msgDeleteImages2            	deu	Sollen auch die Bilddateien aus dem Images-Verzeichnis gelöscht werden?	date20030218
L_msgDeleteImages2            	eng	Do you also want to remove the image files from the image directory?	date20030218
L_msgDeleteImages2            	plk	Sollen auch die Bilddateien aus dem Images-Verzeichnis gelöscht werden?	date20030218
L_msgDeleteImages2            	spa	¿Vd. quiere también eliminar las imágenes del directorio de imagen?	date20030218
L_msgDeleteRecord             	deu	Datensatz wirklich löschen?	date20030218
L_msgDeleteRecord             	eng	Do you want to remove this record?	date20030218
L_msgDeleteRecord             	plk	Datensatz wirklich löschen?	date20030218
L_msgDeleteRecord             	spa	¿Vd. quiere eliminar este registro? 	date20030218
L_msgDeletingFile                      	deu	Dateien löschen	date20030218
L_msgDeletingFile                      	eng	Delete files	date20030218
L_msgDeletingFile                      	plk	Dateien löschen	date20030218
L_msgDeletingFile                      	spa	Eliminar archivos	date20030218
L_msgDeletingLog                      	deu	LOG-Datei wird gelöscht	date20030218
L_msgDeletingLog                      	eng	Delete LOG-files 	date20030218
L_msgDeletingLog                      	plk	LOG-Datei wird gelöscht	date20030218
L_msgDeletingLog                      	spa	Eliminar LOG archivos	date20030218
L_msgDelFTPLog                  	deu	Soll die FTP-Logdatei wirklich gelöscht werden? Damit wird erzwungen, dass alle Dateien bei der nächsten Veröffentlichung übertragen werden.	date20030218
L_msgDelFTPLog                  	eng	Do you want to delete the FTP-Log file? During next publishing all shop data will be transferred.	date20030218
L_msgDelFTPLog                  	plk	Soll die FTP-Logdatei wirklich gelöscht werden? Damit wird erzwungen, dass alle Dateien bei der nächsten Veröffentlichung übertragen werden.	date20030218
L_msgDelFTPLog                  	spa	¿Vd. quiere eliminar el FTP archivo? Esto significa que todos los datos van a ser transferidos durante la siguiente publicación. 	date20030218
L_msgDetail                              	deu	Detail	date20030218
L_msgDetail                              	eng	Detail	date20030218
L_msgDetail                              	plk	Detail	date20030218
L_msgDetail                              	spa	Detalle	date20030218
L_msgDetailText1                	deu	Detailtext 1	date20030218
L_msgDetailText1                	eng	Detailtext 1	date20030218
L_msgDetailText1                	plk	Detailtext 1	date20030218
L_msgDetailText1                	spa	Texto de detalle 1	date20030218
L_msgDetailText2                	deu	Detailtext 2	date20030218
L_msgDetailText2                	eng	Detailtext 2	date20030218
L_msgDetailText2                	plk	Detailtext 2	date20030218
L_msgDetailText2                	spa	Texto de detalle 2	date20030218
L_msgDirExists                            	deu	Verzeichnis existiert	date20030218
L_msgDirExists                            	eng	Directory exists 	date20030218
L_msgDirExists                            	plk	Verzeichnis existiert	date20030218
L_msgDirExists                            	spa	Directorio existente	date20030218
L_msgDisConnected               	deu	Verbindung beendet	date20030218
L_msgDisConnected               	eng	Disconnected 	date20030218
L_msgDisConnected               	plk	Verbindung beendet	date20030218
L_msgDisConnected               	spa	Conección finalizada	date20030218
L_msgEditAttribut                     	deu	Wert des Attributes ändern	date20030218
L_msgEditAttribut                     	eng	Edit attribute	date20030218
L_msgEditAttribut                     	plk	Wert des Attributes ändern	date20030218
L_msgEditAttribut                     	spa	Editar atributo	date20030218
L_msgEndOfTransmission             	deu	Dateiübertragung beendet.	date20030218
L_msgEndOfTransmission             	eng	Data transfer complete.	date20030218
L_msgEndOfTransmission             	plk	Dateiübertragung beendet.	date20030218
L_msgEndOfTransmission             	spa	Transferencia de datos finalizada.	date20030218
L_msgError                                   	deu	Fehler: 	date20030218
L_msgError                                   	eng	Error: 	date20030218
L_msgError                                   	plk	Fehler: 	date20030218
L_msgError                                   	spa	Error: 	date20030218
L_msgErrorinCategoryTable     	deu	In der Warengruppentabelle ist ein Fehler aufgetreten.	date20030218
L_msgErrorinCategoryTable     	eng	Error in category tables.	date20030218
L_msgErrorinCategoryTable     	plk	In der Warengruppentabelle ist ein Fehler aufgetreten.	date20030218
L_msgErrorinCategoryTable     	spa	Error en tablas de las categorias.	date20030218
L_msgErrorInExpr                     	deu	Fehlerhafter Ausdruck.	date20030218
L_msgErrorInExpr                     	eng	Error in expression.	date20030218
L_msgErrorInExpr                     	plk	Fehlerhafter Ausdruck.	date20030218
L_msgErrorInExpr                     	spa	Error en expresión.	date20030218
L_msgErrorLoadingImage           	deu	Fehler beim Laden der Bilddatei: 	date20030218
L_msgErrorLoadingImage           	eng	Error in loading image file: 	date20030218
L_msgErrorLoadingImage           	plk	Fehler beim Laden der Bilddatei: 	date20030218
L_msgErrorLoadingImage           	spa	Error en abrir archivo de imagen: 	date20030218
L_msgErrorReading                     	deu	Fehler beim Lesen der Datei	date20030218
L_msgErrorReading                     	eng	Error in reading file:	date20030218
L_msgErrorReading                     	plk	Fehler beim Lesen der Datei	date20030218
L_msgErrorReading                     	spa	Error en leer archivo:	date20030218
L_msgErrorWriting                     	deu	Fehler beim Schreiben der Datei	date20030218
L_msgErrorWriting                     	eng	Error in writing file:	date20030218
L_msgErrorWriting                     	plk	Fehler beim Schreiben der Datei	date20030218
L_msgErrorWriting                     	spa	Error en escribir archivo:	date20030218
L_msgFile                                   	deu	Datei 	date20030218
L_msgFile                                   	eng	File  	date20030218
L_msgFile                                   	plk	Datei 	date20030218
L_msgFile                                   	spa	Archivo	date20030218
L_msgFileExists........................  	deu	Datei existiert	date20030218
L_msgFileExists........................  	eng	File exists 	date20030218
L_msgFileExists........................  	plk	Datei existiert	date20030218
L_msgFileExists........................  	spa	Archivo existente	date20030218
L_msgFileNotFound             	deu	Datei nicht gefunden	date20030218
L_msgFileNotFound             	eng	File not found 	date20030218
L_msgFileNotFound             	plk	Datei nicht gefunden	date20030218
L_msgFileNotFound             	spa	Archivo no encontrado	date20030218
L_msgFileSize                              	deu	Bildgröße: 	date20030218
L_msgFileSize                              	eng	Image size: 	date20030218
L_msgFileSize                              	plk	Bildgröße: 	date20030218
L_msgFileSize                              	spa	Tamaño de imagen:	date20030218
L_msgFTPSending                      	deu	Dateien werden gesendet...	date20030218
L_msgFTPSending                      	eng	Sending files...	date20030218
L_msgFTPSending                      	plk	Dateien werden gesendet...	date20030218
L_msgFTPSending                      	spa	Archivos son enviados…	date20030218
L_msgFTPSettingsMissing          	deu	FTP-Einstellungen fehlen !	date20030218
L_msgFTPSettingsMissing          	eng	FTP-settings missing !	date20030218
L_msgFTPSettingsMissing          	plk	FTP-Einstellungen fehlen !	date20030218
L_msgFTPSettingsMissing          	spa	¡Faltan FTP configuraciones!	date20030218
L_msgGeneratorError            	deu	Beim Erzeugen des Onlineshops ist ein Fehler aufgetreten. Der Onlineshop kann nicht veröffentlicht werden.	date20030218
L_msgGeneratorError            	eng	Error during online shop creation, the online shop will not be published.	date20030218
L_msgGeneratorError            	plk	Beim Erzeugen des Onlineshops ist ein Fehler aufgetreten. Der Onlineshop kann nicht veröffentlicht werden.	date20030218
L_msgGeneratorError            	spa	Error en crear online shop, el online shop no va a ser publicado. 	date20030218
L_msgImage                          	deu	Dateiname des Bildes	date20030218
L_msgImage                          	eng	Image file name 	date20030218
L_msgImage                          	plk	Dateiname des Bildes	date20030218
L_msgImage                          	spa	Nombre de archivo de imagen 	date20030218
L_msgImageLink                     	deu	Link des Bildes	date20030218
L_msgImageLink                     	eng	Image link	date20030218
L_msgImageLink                     	plk	Link des Bildes	date20030218
L_msgImageLink                     	spa	Link de imagen	date20030218
L_msgImageSize                        	deu	Bildgröße	date20030218
L_msgImageSize                        	eng	Image size: 	date20030218
L_msgImageSize                        	plk	Bildgröße	date20030218
L_msgImageSize                        	spa	Tamaño de imagen:	date20030218
L_msgImportError                 	deu	Fehler beim Import der Daten.	date20030218
L_msgImportError                 	eng	Error during file import.	date20030218
L_msgImportError                 	plk	Fehler beim Import der Daten.	date20030218
L_msgImportError                 	spa	Error en importar archivo.	date20030218
L_msgImportExe                  	deu	Der GS ShopBuilder Connect benötigt für den Import die Datei IMPORT.EXE. Diese Datei ist nicht vorhanden. Bitte installieren Sie das Programm erneut.	date20030218
L_msgImportExe                  	eng	GS ShopBuilder Connect needs the file IMPORT.EXE. This file is not available, please backup all your files and install the program again.	date20030218
L_msgImportExe                  	plk	Der GS ShopBuilder Connect benötigt für den Import die Datei IMPORT.EXE. Diese Datei ist nicht vorhanden. Bitte installieren Sie das Programm erneut.	date20030218
L_msgImportExe                  	spa	GS ShopBuilder Connect necesita el archivo IMPORT.EXE. Este archivo no esta disponible. Por eso, haga Vd. copias de todos los datos y instale su programa de nuevo. 	date20030218
L_msgImporting                   	deu	Import läuft...	date20030218
L_msgImporting                   	eng	Import...	date20030218
L_msgImporting                   	plk	Import läuft...	date20030218
L_msgImporting                   	spa	Importación...	date20030218
L_msgImporting2                 	deu	Import läuft, 	date20030218
L_msgImporting2                 	eng	Importing, 	date20030218
L_msgImporting2                 	plk	Import läuft, 	date20030218
L_msgImporting2                 	spa	Importación, 	date20030218
L_msgInDirectory                        	deu	 im Verzeichnis	date20030218
L_msgInDirectory                        	eng	 Directory: 	date20030218
L_msgInDirectory                        	plk	 im Verzeichnis	date20030218
L_msgInDirectory                        	spa	Directorio:	date20030218
L_msgInLine                               	deu	. Zeile!	date20030218
L_msgInLine                               	eng	. line!	date20030218
L_msgInLine                               	plk	. Zeile!	date20030218
L_msgInLine                               	spa	. ¡línea!	date20030218
L_msgInvalidKey                         	deu	Der eingebene Schlüssel ist ungültig!	date20030218
L_msgInvalidKey                         	eng	The key is invalid!	date20030218
L_msgInvalidKey                         	plk	Der eingebene Schlüssel ist ungültig!	date20030218
L_msgInvalidKey                         	spa	¡La llave es inválida!	date20030218
L_msgInvalidPassword               	deu	falscher Benutzername oder Passwort	date20030218
L_msgInvalidPassword               	eng	wrong user name or wrong password 	date20030218
L_msgInvalidPassword               	plk	falscher Benutzername oder Passwort	date20030218
L_msgInvalidPassword               	spa	nombre de usuario incorrecto o contraseña incorrecta  	date20030218
L_msgIsNotSB                      	deu	 ist keine GS ShopBuilder-Datendatei	date20030218
L_msgIsNotSB                      	eng	 is not a GS ShopBuilder data file 	date20030218
L_msgIsNotSB                      	plk	 ist keine GS ShopBuilder-Datendatei	date20030218
L_msgIsNotSB                      	spa	 no es GS ShopBuilder archivo 	date20030218
L_msgLastChance1              	deu	Achtung!   +  #13 + Alle Daten, Bilder und sonstige Dateien in diesem Shop werden gelöscht. Sind Sie sicher?	date20030218
L_msgLastChance1              	eng	Warning!  All the shop data, images and files will be removed. Are you sure ?	date20030218
L_msgLastChance1              	plk	Achtung!   +  #13 + Alle Daten, Bilder und sonstige Dateien in diesem Shop werden gelöscht. Sind Sie sicher?	date20030218
L_msgLastChance1              	spa	 ¡Cuidado! Todos los datos del shop, imágenes y archivos van a ser eliminados. ¿Vd. esta seguro/a ?	date20030218
L_msgLastChance2              	deu	Achtung! Letze Chance!  + #13 + #13 + Wollen Sie wirklich alle Daten löschen?	date20030218
L_msgLastChance2              	eng	WARNING! Last chance! Do you want to remove your database and all your files ?	date20030218
L_msgLastChance2              	plk	Achtung! Letze Chance!  + #13 + #13 + Wollen Sie wirklich alle Daten löschen?	date20030218
L_msgLastChance2              	spa	 ¡ CUIDADO!  ¡ Oportunidad última! ¿Vd. quiere eliminar todo el banco de datos y todos sus archivos?	date20030218
L_msgLoadConfig...................  	deu	Importkonfiguration laden	date20030218
L_msgLoadConfig...................  	eng	Load import configuration file 	date20030218
L_msgLoadConfig...................  	plk	Importkonfiguration laden	date20030218
L_msgLoadConfig...................  	spa	Abrir configuración de importación  	date20030218
L_msgLocateError                 	deu	Unerwarteter Datenbankfehler bei Locate	date20030218
L_msgLocateError                 	eng	Unexpected database error. 	date20030218
L_msgLocateError                 	plk	Unerwarteter Datenbankfehler bei Locate	date20030218
L_msgLocateError                 	spa	Error de banco de datos inesperado. 	date20030218
L_msgMedium                        	deu	Mittel	date20030218
L_msgMedium                        	eng	Medium	date20030218
L_msgMedium                        	plk	Mittel	date20030218
L_msgMedium                        	spa	Medio	date20030218
L_msgMediumImgLink          	deu	Bildlink	date20030218
L_msgMediumImgLink          	eng	Image link	date20030218
L_msgMediumImgLink          	plk	Bildlink	date20030218
L_msgMediumImgLink          	spa	Link a imagen	date20030218
L_msgMediumImgName       	deu	Dateiname mittleres Bildes	date20030218
L_msgMediumImgName       	eng	Medium image file name	date20030218
L_msgMediumImgName       	plk	Dateiname mittleres Bildes	date20030218
L_msgMediumImgName       	spa	Nombre de imagen media	date20030218
L_msgMissingFiles                	deu	 fehlenden Bilddateien: keine	date20030218
L_msgMissingFiles                	eng	 No images missing 	date20030218
L_msgMissingFiles                	plk	 fehlenden Bilddateien: keine	date20030218
L_msgMissingFiles                	spa	No faltan archivos de imágenes	date20030218
L_msgNewAttributList            	deu	Name der neuen Attributliste	date20030218
L_msgNewAttributList            	eng	Name of the new attribute list	date20030218
L_msgNewAttributList            	plk	Name der neuen Attributliste	date20030218
L_msgNewAttributList            	spa	Nombre de la nueva lista de atributos	date20030218
